name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Jordan_Ayew_505,0,0,0,0,0,0,0,0,0,0.0,0,0,505,0,0,15,0,0,0,0.0,1030,0.0,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,0,0,0,12,0,0,0,0,0,0,2,0,20393,0,0,0,2,0,0.0,0,-5504,635,6139,60,True,0,0
Jordan_Henderson_249,0,31,0,0,0,9,0,0,28,2.5,0,0,249,0,0,15,0,0,0,0.6,774,3.0,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,23,0,0,7,0,0,0,0,1,0,2,0,62216,0,0,0,2,0,0.0,1,-7035,1774,8809,55,False,0,0
Jordan_Hugill_420,0,0,0,0,0,0,0,0,0,0.0,0,0,420,0,0,20,0,0,0,0.0,945,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1411,0,0,0,2,1,0.0,0,-112,214,326,50,True,0,0
Jordan_Pickford_154,0,33,0,0,0,15,0,2,18,0.0,0,0,154,0,1,16,0,1,0,1.9,679,18.6,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,0,16,0,0,0,0,9,0,2,3,1024880,0,0,0,1,2,0.0,3,-30340,18571,48911,50,True,0,0
Jordon_Ibe_38,0,0,0,0,0,0,0,0,0,0.0,0,0,38,0,0,20,0,0,0,0.0,563,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,2,0,24507,0,0,0,2,1,0.0,0,-6258,312,6570,54,False,0,0
Jorge Luiz_Frello Filho_459,0,99,0,0,0,14,0,1,91,11.9,0,0,459,0,0,14,0,2,0,3.3,984,14.4,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,90,0,0,1,0,0,0,0,9,0,2,0,679528,1,0,0,2,3,7.0,2,163399,190932,27533,51,True,0,0
Jose Luis_Mato Sanmartín_327,0,22,0,0,0,4,1,3,13,3.7,1,0,327,0,0,13,0,0,0,5.3,852,7.4,0,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,90,0,0,5,0,0,0,0,2,0,2,0,195889,3,0,1,0,0,42.0,2,59971,79969,19998,50,False,0,0
Joseph_Gomez_242,0,70,0,0,0,29,1,5,63,11.2,0,0,242,0,0,15,1,0,0,3.4,767,18.4,1,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,90,0,0,7,0,0,0,0,3,0,2,0,31448,0,1,0,2,0,4.0,6,9890,12209,2319,50,False,0,0
Joshua_King_45,0,27,0,0,0,3,0,0,19,21.3,5,0,45,0,0,20,3,1,0,5.5,570,4.0,1,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,89,0,1,19,0,0,0,0,3,0,2,0,361077,5,0,0,2,1,30.0,1,-32405,9503,41908,65,False,0,1
Joshua_Sims_342,0,0,0,0,0,0,0,0,0,0.0,0,0,342,0,0,16,0,0,0,0.0,867,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,8,0,0,0,0,0,0,2,0,4953,0,0,0,1,2,0.0,0,-446,137,583,45,False,0,0
Josh_Murphy_106,0,24,0,0,0,10,1,2,16,25.0,1,0,106,0,0,13,1,0,0,3.4,631,8.4,1,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,77,0,2,15,0,0,0,0,4,0,2,0,12486,2,1,1,0,0,1.0,3,-2176,248,2424,50,True,0,0
José Diogo_Dalot Teixeira_294,0,0,0,0,0,0,0,0,0,0.0,0,0,294,0,0,11,0,0,0,0.0,819,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1797,0,0,0,2,3,0.0,0,-534,33,567,55,False,0,0
José Heriberto_Izquierdo Mena_61,0,0,0,0,0,0,0,0,0,0.0,0,0,61,0,0,11,0,0,0,0.0,586,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,0,0,0,14,0,0,0,0,0,0,2,0,7934,0,0,0,2,3,0.0,0,-3286,48,3334,60,True,0,0
José_Holebas_378,0,28,0,0,0,7,0,9,20,15.7,0,0,378,0,0,12,3,1,0,3.7,903,19.4,1,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,90,0,0,4,0,0,0,0,3,0,2,0,301093,4,1,0,3,1,2.0,2,164720,182613,17893,46,False,0,0
João Filipe Iria_Santos Moutinho_475,0,70,0,0,0,11,0,1,58,28.9,1,0,475,0,0,17,1,2,0,5.3,1000,22.8,2,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,0,11,0,0,0,0,6,0,2,0,80655,4,1,1,0,2,1.0,2,-12856,1926,14782,55,False,0,0
Juan_Mata_297,0,17,0,0,0,1,0,0,15,2.7,0,0,297,0,0,11,0,3,0,0.3,822,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,45,0,0,3,0,0,0,0,2,0,2,0,131797,2,0,0,2,3,0.0,1,8152,22529,14377,65,False,0,0
Julian_Speroni_136,0,0,0,0,0,0,0,0,0,0.0,0,0,136,0,0,15,0,0,0,0.0,661,0.0,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,0,0,0,12,0,0,0,0,0,0,2,0,725012,0,0,0,2,0,0.0,0,-25399,5439,30838,40,True,0,0
Juninho_Bacuna_208,0,0,0,0,0,0,0,0,0,0.0,0,0,208,0,0,18,0,0,0,0.0,733,0.0,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,0,0,0,13,0,0,0,0,0,0,2,0,7549,0,0,0,1,6,0.0,0,-734,98,832,45,False,0,0
Junior_Stanislas_36,0,0,0,0,0,0,0,0,0,0.0,0,0,36,0,0,20,0,0,0,0.0,561,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,2,0,2688,0,0,0,2,1,0.0,0,-541,53,594,60,False,0,0
Jürgen_Locadia_65,0,0,0,0,0,3,0,0,0,0.0,0,0,65,0,0,11,0,1,0,0.0,590,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,1,0,0,14,0,0,0,0,0,0,2,0,6710,0,0,0,2,3,0.0,1,-615,379,994,55,True,0,0
Karl_Darlow_308,0,0,0,0,0,0,0,0,0,0.0,0,0,308,0,0,13,0,0,0,0.0,833,0.0,0,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,0,0,0,5,0,0,0,0,0,0,2,0,5136,0,0,0,0,0,0.0,0,-347,68,415,45,False,0,0
Kasper_Schmeichel_213,0,30,0,0,0,25,1,0,16,0.0,0,0,213,0,0,17,0,0,0,1.5,738,15.2,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,0,20,0,0,0,0,11,0,2,2,277560,0,0,0,0,2,0.0,6,621,11389,10768,50,True,0,0
Kelechi_Iheanacho_236,0,3,0,0,0,4,0,0,3,11.2,1,0,236,0,0,17,0,0,0,1.4,761,3.0,1,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,8,0,0,20,0,0,0,0,1,0,2,0,66677,1,0,0,0,2,0.0,1,4656,12350,7694,60,True,0,0
Kenneth_Zohore_107,0,17,0,1,0,-3,1,3,10,14.7,0,0,107,0,0,13,3,0,0,7.1,632,2.2,1,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,90,1,0,15,0,0,0,0,5,0,2,0,29071,2,0,3,0,0,54.0,2,-7662,458,8120,50,True,0,0
Ken_Sema_446,0,9,0,0,0,1,0,2,4,0.1,0,0,446,0,0,12,1,0,0,2.1,971,4.2,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,22,0,0,4,0,0,0,0,3,0,2,0,5270,3,0,0,3,1,17.0,1,-767,115,882,50,False,0,0
Kepa_Arrizabalaga_498,0,33,0,0,0,17,0,0,24,0.0,0,0,498,0,0,14,0,2,0,2.8,1023,28.2,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,90,0,0,1,0,0,0,0,5,0,2,4,191526,0,0,0,2,3,0.0,2,15996,26682,10686,55,True,0,0
Kevin_De Bruyne_273,0,0,0,0,0,0,0,0,0,0.0,0,0,273,0,0,18,0,0,0,0.0,798,0.0,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,0,0,0,10,0,0,0,0,0,0,2,0,568873,0,0,0,1,6,0.0,0,-752890,27288,780178,99,True,0,0
Kevin_Long_73,0,0,0,0,0,0,0,0,0,0.0,0,0,73,0,0,12,0,0,0,0.0,598,0.0,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,0,0,0,18,0,0,0,0,0,0,2,0,38799,0,0,0,3,1,0.0,0,-6033,750,6783,45,True,0,0
Kevin_McDonald_183,0,0,0,0,0,0,0,0,0,0.0,0,0,183,0,0,19,0,0,0,0.0,708,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,17,0,0,0,0,0,0,2,0,20589,0,0,0,1,3,0.0,0,-1280,928,2208,45,False,0,0
Kevin_Mirallas_469,0,0,0,0,0,0,0,0,0,0.0,0,0,469,0,0,16,0,0,0,0.0,994,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,16,0,0,0,0,0,0,2,0,1075,0,0,0,1,2,0.0,0,-556,13,569,55,True,0,0
Kieran_Trippier_357,0,62,0,0,3,32,0,2,52,41.8,0,0,357,0,0,19,0,1,1,12.0,882,47.2,2,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,2,9,0,0,0,0,8,0,2,0,1124803,0,0,0,1,3,31.0,11,-152190,11416,163606,60,True,1,0
Konstantinos_Mavropanos_10,0,0,0,0,0,0,0,0,0,0.0,0,0,10,0,0,14,0,0,0,0.0,535,0.0,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,0,0,0,6,0,0,0,0,0,0,2,0,10573,0,0,0,2,3,0.0,0,-1679,381,2060,50,False,0,0
Kortney_Hause_525,0,0,0,0,0,0,0,0,0,0.0,0,0,525,0,0,17,0,0,0,0.0,1050,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,11,0,0,0,0,0,0,2,0,6698,0,0,0,0,2,0.0,0,1425,2005,580,40,False,0,0
Kurt_Zouma_526,0,0,0,0,0,0,0,0,0,0.0,0,0,526,0,0,16,0,0,0,0.0,1051,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,16,0,0,0,0,0,0,2,0,1194,0,0,0,1,2,0.0,0,422,476,54,50,True,0,0
Kyle_Walker-Peters_358,0,0,0,0,0,0,0,0,0,0.0,0,0,358,0,0,19,0,0,0,0.0,883,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,9,0,0,0,0,0,0,2,0,23877,0,0,0,1,3,0.0,0,-3516,1445,4961,45,True,0,0
Kyle_Walker_265,0,0,0,0,0,0,0,0,0,0.0,0,0,265,0,0,18,0,0,0,0.0,790,0.0,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,0,0,0,10,0,0,0,0,0,0,2,0,660273,0,0,0,1,6,0.0,0,16994,37192,20198,65,True,0,0
Laurent_Depoitre_210,0,10,0,0,0,3,0,1,7,0.8,0,0,210,0,0,18,0,3,0,0.3,735,2.4,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,45,0,0,13,0,0,0,0,4,0,2,0,59774,1,0,0,1,6,0.0,1,-8248,460,8708,55,False,0,0
Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,14,0,0,0,0.0,528,0.0,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,0,0,0,6,0,0,0,0,0,0,2,0,6682,0,0,0,2,3,0.0,0,-1179,120,1299,55,False,0,0
Leander_Dendoncker_519,0,0,0,0,0,0,0,0,0,0.0,0,0,519,0,0,17,0,0,0,0.0,1044,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,11,0,0,0,0,0,0,2,0,26426,0,0,0,0,2,0.0,0,-1706,1819,3525,45,False,0,0
Lee_Grant_520,0,0,0,0,0,0,0,0,0,0.0,0,0,520,0,0,11,0,0,0,0.0,1045,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,0,0,0,3,0,0,0,0,0,0,2,0,450,0,0,0,2,3,0.0,0,47,67,20,50,False,0,0
Lee_Peltier_95,0,0,0,0,0,0,0,0,0,0.0,0,0,95,0,0,13,0,0,0,0.0,620,0.0,0,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,2,0,211259,0,0,0,0,0,0.0,0,4620,17700,13080,40,True,0,0
Leighton_Baines_156,0,43,0,0,0,9,0,0,34,16.7,0,0,156,0,0,16,0,1,0,2.2,681,5.2,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,0,16,0,0,0,0,4,0,2,0,90575,0,0,0,1,2,0.0,2,-3482,4132,7614,55,True,0,0
Leon_Balogun_54,0,5,0,0,0,9,0,8,2,0.0,0,0,54,0,0,11,0,2,0,2.0,579,20.2,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,70,0,0,14,0,0,0,0,1,0,2,0,7288,1,0,0,2,3,0.0,1,-1303,109,1412,45,True,0,0
Leroy_Sané_275,1,9,0,1,0,11,0,0,8,5.6,2,0,275,0,0,18,0,0,0,6.8,800,5.6,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,14,0,0,10,0,0,0,0,2,0,2,0,589522,0,0,0,1,6,57.0,4,-101919,36346,138265,95,True,0,0
Lewis_Cook_39,0,1,0,0,0,3,0,0,1,1.1,0,0,39,0,0,20,0,0,0,0.1,564,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,1,0,0,19,0,0,0,0,0,0,2,0,15194,0,0,0,2,1,0.0,1,-2598,258,2856,50,False,0,0
Lewis_Dunk_48,0,5,0,0,0,2,0,2,4,0.0,0,0,48,0,1,11,0,0,0,0.0,573,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,19,0,0,14,0,0,0,0,0,0,2,0,145429,1,0,0,2,3,0.0,1,-12459,1424,13883,45,True,0,0
Loris_Karius_238,0,0,0,0,0,0,0,0,0,0.0,0,0,238,0,0,15,0,0,0,0.0,763,0.0,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,0,0,0,7,0,0,0,0,0,0,2,0,10433,0,0,0,2,0,0.0,0,-1563,217,1780,50,False,0,0
Loïc_Damour_104,0,0,0,0,0,0,0,0,0,0.0,0,0,104,0,0,13,0,0,0,0.0,629,0.0,0,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,2,0,3187,0,0,0,0,0,0.0,0,-367,78,445,45,True,0,0
Lucas_Digne_484,0,0,0,0,0,0,0,0,0,0.0,0,0,484,0,0,16,0,0,0,0.0,1009,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,16,0,0,0,0,0,0,2,0,132899,0,0,0,1,2,0.0,0,-19345,3365,22710,50,True,0,0
Lucas_Pérez_502,0,5,0,0,0,4,0,0,4,15.8,0,0,502,0,0,20,0,0,0,2.4,1027,4.0,1,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,13,0,1,2,0,0,0,0,0,0,2,0,12308,1,0,0,2,1,4.0,1,-1648,726,2374,65,True,0,0
Lucas_Rodrigues Moura da Silva_370,0,37,0,2,0,17,0,2,29,11.1,2,0,370,0,0,19,2,1,1,8.6,895,42.6,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,0,9,0,0,0,0,3,0,2,0,111296,4,0,1,1,3,32.0,7,-6020,11455,17475,70,True,0,0
Lucas_Torreira_450,0,25,0,0,0,3,0,1,23,1.8,0,0,450,0,1,14,1,1,0,0.8,975,5.8,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,45,0,0,6,0,0,0,0,3,0,2,0,93840,1,1,0,2,3,0.0,1,-8111,4349,12460,50,False,0,0
Luciano_Vietto_513,0,0,0,0,0,0,0,0,0,0.0,0,0,513,0,0,19,0,0,0,0.0,1038,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,17,0,0,0,0,0,0,2,0,24733,0,0,0,1,3,0.0,0,-2603,1977,4580,55,False,0,0
Lukasz_Fabianski_400,0,19,0,0,0,16,0,2,7,0.0,0,0,400,0,0,20,0,2,0,2.5,925,25.4,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,0,2,0,0,0,0,11,0,2,3,917321,0,0,0,2,1,0.0,2,-20912,12454,33366,45,True,0,0
Luka_Milivojevic_150,0,46,0,0,0,13,0,5,39,5.3,0,0,150,0,0,15,0,2,0,3.2,675,19.6,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,90,0,0,12,0,0,0,0,4,0,2,0,414619,0,0,0,2,0,7.0,2,-59480,3631,63111,65,True,0,0
Luke_Amos_523,0,0,0,0,0,0,0,0,0,0.0,0,0,523,0,0,19,0,0,0,0.0,1048,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,9,0,0,0,0,0,0,2,0,4817,0,0,0,1,3,0.0,0,812,1612,800,45,True,0,0
Luke_Shaw_286,1,49,0,0,0,20,0,3,41,2.0,2,0,286,0,0,11,1,3,0,3.5,811,13.6,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,90,0,0,3,0,0,0,0,5,0,2,0,533733,1,0,1,2,3,19.0,4,219313,238816,19503,51,False,0,0
Lys_Mousset_44,0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,20,0,0,0,0.0,569,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,2,0,16089,0,0,0,2,1,0.0,0,-112,2041,2153,50,False,0,0
Maarten_Stekelenburg_155,0,0,0,0,0,0,0,0,0,0.0,0,0,155,0,0,16,0,0,0,0.0,680,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,16,0,0,0,0,0,0,2,0,236986,0,0,0,1,2,0.0,0,-3656,3955,7611,40,True,0,0
Mamadou_Sakho_143,0,39,0,0,0,13,0,6,37,0.3,1,0,143,0,0,15,1,2,0,1.1,668,10.8,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,90,0,0,12,0,1,0,0,6,0,2,0,83156,1,0,0,2,0,0.0,1,694,5381,4687,50,True,0,0
Manolo_Gabbiadini_349,0,3,0,0,0,2,0,0,3,0.3,0,0,349,0,0,16,1,0,0,0.0,874,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,18,0,0,8,0,0,0,0,2,0,2,0,17370,0,0,0,1,2,0.0,1,-2581,632,3213,60,False,0,0
Manuel_Lanzini_414,0,0,0,0,0,0,0,0,0,0.0,0,0,414,0,0,20,0,0,0,0.0,939,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2097,0,0,0,2,1,0.0,0,-578,101,679,65,True,0,0
Marcos_Alonso_115,1,73,1,0,3,47,0,8,62,25.5,0,0,115,0,0,14,0,2,1,13.4,640,75.0,2,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,90,0,0,1,0,0,0,0,5,0,2,0,950830,0,2,1,2,3,33.0,13,57991,84800,26809,65,True,1,0
Marcos_Rojo_287,0,0,0,0,0,0,0,0,0,0.0,0,0,287,0,0,11,0,0,0,0.0,812,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,0,0,0,3,0,0,0,0,0,0,2,0,4596,0,0,0,2,3,0.0,0,-1145,112,1257,50,False,0,0
Marcus_Bettinelli_178,0,0,0,0,0,0,0,0,0,0.0,0,0,178,0,0,19,0,0,0,0.0,703,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,17,0,0,0,0,0,0,2,0,13315,0,0,0,1,3,0.0,0,-1656,75,1731,45,False,0,0
Marcus_Rashford_305,0,14,0,0,0,0,0,0,11,1.7,1,0,305,0,0,11,1,0,0,0.8,830,2.6,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,45,0,0,3,0,0,0,0,1,0,2,0,544122,3,0,0,2,3,4.0,1,-44522,25499,70021,70,False,0,0
Marc_Albrighton_224,0,16,0,0,0,8,0,1,10,8.0,2,0,224,0,0,17,0,0,0,2.3,749,6.8,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,59,0,1,20,0,0,0,0,4,0,2,0,46145,1,1,0,0,2,8.0,1,-12969,387,13356,54,True,0,0
Marc_Navarro_385,0,0,0,0,0,0,0,0,0,0.0,0,0,385,0,0,12,0,0,0,0.0,910,0.0,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,0,0,0,4,0,0,0,0,0,0,2,0,5317,0,0,0,3,1,0.0,0,-911,34,945,45,False,0,0
Marc_Pugh_34,0,0,0,0,0,0,0,0,0,0.0,0,0,34,0,0,20,0,0,0,0.0,559,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,2,0,34413,0,0,0,2,1,0.0,0,-3475,558,4033,45,False,0,0
Mario_Lemina_344,1,20,1,0,0,13,0,6,15,10.9,0,0,344,0,0,16,2,2,0,3.9,869,21.4,1,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,0,8,0,0,0,0,2,0,2,0,12024,2,0,2,1,2,7.0,4,-1,1484,1485,50,False,0,1
Marko_Arnautovic_417,0,27,0,0,2,35,0,0,19,38.5,0,0,417,0,0,20,0,2,1,13.2,942,45.0,3,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,1,2,0,0,0,0,1,0,2,0,1024707,0,1,1,2,1,48.0,8,-3581,68153,71734,70,True,0,0
Markus_Suttner_52,0,0,0,0,0,0,0,0,0,0.0,0,0,52,0,0,11,0,0,0,0.0,577,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,0,0,0,14,0,0,0,0,0,0,2,0,400236,0,0,0,2,3,0.0,0,-33193,5947,39140,40,True,0,0
Mark_Noble_411,0,61,0,0,0,10,0,0,52,21.8,0,0,411,0,0,20,1,2,0,3.4,936,12.2,2,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,76,0,0,2,0,0,0,0,6,0,2,0,23748,0,0,0,2,1,0.0,1,-1384,999,2383,50,True,0,1
Marouane_Fellaini_298,1,16,0,0,0,12,0,0,12,3.7,0,0,298,0,0,11,0,0,0,0.8,823,2.6,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,30,0,0,3,0,0,0,0,1,0,2,0,34174,0,0,0,2,3,2.0,4,-1773,2101,3874,50,False,0,0
Martin_Dubravka_309,0,25,0,0,0,20,1,1,10,0.0,0,0,309,0,1,13,0,0,0,0.0,834,0.0,0,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,90,0,0,5,0,0,0,0,10,0,2,0,22684,0,0,0,0,0,0.0,6,693,1501,808,50,False,0,0
Martin_Kelly_140,0,0,0,0,0,0,0,0,0,0.0,0,0,140,0,0,15,0,0,0,0.0,665,0.0,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,0,0,0,12,0,0,0,0,0,0,2,0,381163,0,0,0,2,0,0.0,0,-41937,5458,47395,40,True,0,0
Martín_Montoya_503,0,22,0,0,0,10,0,2,17,0.4,1,0,503,0,0,11,2,2,0,0.9,1028,8.8,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,90,0,0,14,0,0,0,0,6,0,2,0,8951,0,1,0,2,3,0.0,1,-1161,276,1437,45,True,0,0
Marvin_Zeegelaar_384,0,0,0,0,0,0,0,0,0,0.0,0,0,384,0,0,12,0,0,0,0.0,909,0.0,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,0,0,0,4,0,0,0,0,0,0,2,0,5223,0,0,0,3,1,0.0,0,-946,59,1005,45,False,0,0
Mason_Holgate_160,0,62,0,0,0,13,0,6,37,0.4,0,0,160,0,0,16,0,1,0,1.8,685,17.4,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,0,16,0,0,0,0,6,0,2,0,5373,0,1,0,1,2,0.0,2,410,951,541,45,True,0,0
Matej_Vydra_495,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,12,0,0,0,0.0,1020,0.0,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,0,0,0,18,0,0,0,0,0,0,2,0,5159,0,0,0,3,1,0.0,0,-2142,123,2265,60,True,0,0
Mateo_Kovacic_499,0,43,0,0,0,7,0,0,43,7.7,1,0,499,0,0,14,0,0,0,1.9,1024,11.6,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,30,0,0,1,0,0,0,0,0,0,2,0,56613,3,0,0,2,3,0.0,1,-12214,4155,16369,60,True,0,0
Mathew_Ryan_47,0,23,0,0,0,9,0,0,9,0.0,0,0,47,0,0,11,0,2,0,0.6,572,5.8,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,90,0,0,14,0,0,0,0,5,0,2,1,250087,0,0,0,2,3,0.0,1,-12813,1516,14329,45,True,0,0
Mathias_Jorgensen_195,0,0,0,0,0,0,0,0,0,0.0,0,0,195,0,0,18,0,0,0,0.0,720,0.0,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,0,0,0,13,0,0,0,0,0,0,2,0,415020,0,0,0,1,6,0.0,0,-65709,1576,67285,45,False,0,0
Matteo_Darmian_289,0,0,0,0,0,0,0,0,0,0.0,0,0,289,0,0,11,0,0,0,0.0,814,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,0,0,0,3,0,0,0,0,0,0,2,0,26541,0,0,0,2,3,0.0,0,-92,3411,3503,50,False,0,0
Matteo_Guendouzi_451,0,49,0,0,0,17,0,5,46,5.0,2,0,451,0,0,14,0,3,0,3.8,976,26.4,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,90,0,0,6,0,0,0,0,8,0,2,0,81273,1,0,0,2,3,7.0,2,10674,18896,8222,45,False,0,0
Matthew_Connolly_93,0,0,0,0,0,0,0,0,0,0.0,0,0,93,0,0,13,0,0,0,0.0,618,0.0,0,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,2,0,74000,0,0,0,0,0,0.0,0,-7303,1673,8976,40,True,0,0
Matthew_Lowton_69,0,42,0,0,0,21,0,5,33,3.1,0,0,69,1,0,12,1,3,0,1.6,594,13.2,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,90,0,0,18,0,0,0,0,12,0,2,0,49370,1,6,0,3,1,0.0,1,988,3426,2438,50,True,0,0
Matty_James_229,0,0,0,0,0,0,0,0,0,0.0,0,0,229,0,0,17,0,0,0,0.0,754,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,0,0,0,20,0,0,0,0,0,0,2,0,1273,0,0,0,0,2,0.0,0,-175,127,302,45,True,0,0
Matt_Doherty_425,0,27,0,1,0,-3,0,1,17,6.6,0,0,425,0,0,17,0,2,0,3.0,950,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,68,0,1,11,1,0,0,0,2,0,2,0,57271,1,0,0,0,2,26.0,-1,-4006,1063,5069,45,False,0,0
