goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,GK,Liverpool,Arsenal,4,0,2021-11-20,16489,2021,495942,0,0,0,0,0,0.08097202330827713,0.08097202330827713
0,0,0,90,GK,Arsenal,Watford,1,0,2021-11-07,16476,2021,494497,0,0,0,0,0,0,0
0,0,0,90,GK,Leicester,Arsenal,0,2,2021-10-30,16468,2021,491922,0,0,0,0,0,0.03321174159646034,0.03321174159646034
0,0,0,90,GK,Arsenal,Aston Villa,3,1,2021-10-22,16456,2021,489543,0,0,0,0,0,0.07059339433908463,0.07059339433908463
0,0,0,90,GK,Arsenal,Crystal Palace,2,2,2021-10-18,16446,2021,489359,0,0,0,0,0,0.11649570614099503,0.11649570614099503
0,0,0,90,GK,Brighton,Arsenal,0,0,2021-10-02,16436,2021,486703,0,0,0,0,0,0.055852487683296204,0.055852487683296204
0,0,0,90,GK,Arsenal,Tottenham,3,1,2021-09-26,16434,2021,485613,0,0,0,0,0,0.050495266914367676,0.050495266914367676
0,0,0,90,GK,Burnley,Arsenal,0,1,2021-09-18,16419,2021,482072,0,0,0,0,0,0.14737877249717712,0.14737877249717712
0,0,0,90,GK,Arsenal,Norwich,1,0,2021-09-11,16407,2021,480265,0,0,0,0,0,0.018436932936310768,0.018436932936310768
0,0,0,90,GK,Sheffield United,Burnley,1,0,2021-05-23,14812,2020,473420,0.0241007748991251,0,1,0,0,0.10506915301084518,0.08096837997436523
0,0,0,90,GK,Newcastle United,Sheffield United,1,0,2021-05-19,14801,2020,472446,0,0,0,0,0,0.02453351393342018,0.02453351393342018
0,0,0,90,GK,Everton,Sheffield United,0,1,2021-05-16,14787,2020,471887,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Crystal Palace,0,2,2021-05-08,14782,2020,468688,0,0,0,0,0,0.025484854355454445,0.025484854355454445
0,0,0,90,GK,Tottenham,Sheffield United,4,0,2021-05-02,14773,2020,467831,0,0,0,0,0,0.08675897121429443,0.08675897121429443
0,0,0,90,GK,Sheffield United,Brighton,1,0,2021-04-24,14762,2020,465652,0,0,0,0,0,0,0
0,0,0,90,GK,Wolverhampton Wanderers,Sheffield United,1,0,2021-04-17,14754,2020,463114,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Arsenal,0,3,2021-04-11,14741,2020,462203,0,0,0,0,0,0.012955060228705406,0.012955060228705406
0,0,0,90,GK,Leeds,Sheffield United,2,1,2021-04-03,14729,2020,459658,0,0,0,0,0,0.09053950756788254,0.09053950756788254
0,0,0,90,GK,Leicester,Sheffield United,5,0,2021-03-14,14710,2020,456874,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Southampton,0,2,2021-03-06,14701,2020,454633,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Aston Villa,1,0,2021-03-03,14721,2020,453782,0,0,0,0,0,0.05033960938453674,0.05033960938453674
0,0,0,90,GK,Sheffield United,Liverpool,0,2,2021-02-28,14694,2020,453324,0,0,0,0,0,0.026379676535725594,0.026379676535725594
0,0,0,90,GK,Fulham,Sheffield United,1,0,2021-02-20,14679,2020,450981,0,0,0,0,0,0.3746165633201599,0.3746165633201599
0,0,0,90,GK,West Ham,Sheffield United,3,0,2021-02-15,14674,2020,450034,0,0,0,0,0,0.0202868040651083,0.0202868040651083
0,0,0,90,GK,Sheffield United,Chelsea,1,2,2021-02-07,14662,2020,448525,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,West Bromwich Albion,2,1,2021-02-02,14649,2020,446711,0,0,0,0,0,0.15310917794704437,0.15310917794704437
0,0,0,90,GK,Manchester City,Sheffield United,1,0,2021-01-30,14642,2020,445635,0,0,0,0,0,0.022648070007562637,0.022648070007562637
0,0,0,90,GK,Manchester United,Sheffield United,1,2,2021-01-27,14628,2020,445215,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Tottenham,1,3,2021-01-17,14622,2020,442742,0,0,0,0,0,0.02049081213772297,0.02049081213772297
0,0,0,90,GK,Sheffield United,Newcastle United,1,0,2021-01-12,14610,2020,441788,0,0,0,0,0,0.1399066001176834,0.1399066001176834
0,0,0,90,GK,Crystal Palace,Sheffield United,2,0,2021-01-02,14604,2020,439119,0,0,0,0,0,0,0
0,0,0,90,GK,Burnley,Sheffield United,1,0,2020-12-29,14587,2020,438416,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Everton,0,1,2020-12-26,14582,2020,438156,0,0,0,0,0,0,0
0,0,0,90,GK,Brighton,Sheffield United,1,1,2020-12-20,14565,2020,436430,0,0,0,0,0,0.4198864996433258,0.4198864996433258
0,0,0,90,GK,Sheffield United,Manchester United,2,3,2020-12-17,14560,2020,435619,0,0,0,0,0,0.13860194385051727,0.13860194385051727
0,0,0,90,GK,Southampton,Sheffield United,3,0,2020-12-13,14551,2020,433445,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Leicester,1,2,2020-12-06,14541,2020,432024,0,0,0,0,0,0,0
0,0,0,90,GK,West Bromwich Albion,Sheffield United,1,0,2020-11-28,14527,2020,429951,0,0,0,0,0,0.536887526512146,0.536887526512146
0,0,0,90,GK,Sheffield United,West Ham,0,1,2020-11-22,14522,2020,428522,0,0,0,0,0,0,0
0,0,0,90,GK,Chelsea,Sheffield United,4,1,2020-11-07,14507,2020,426499,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Manchester City,0,1,2020-10-31,14502,2020,424221,0,0,0,0,0,0.1747056394815445,0.1747056394815445
0,0,0,90,GK,Liverpool,Sheffield United,2,1,2020-10-24,14490,2020,423224,0,0,0,0,0,0.25779634714126587,0.25779634714126587
0,0,0,90,GK,Sheffield United,Fulham,1,1,2020-10-18,14482,2020,421661,0,0,0,0,0,0.037936098873615265,0.037936098873615265
0,0,0,90,GK,Arsenal,Sheffield United,2,1,2020-10-04,14465,2020,420298,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Leeds,0,1,2020-09-27,14110,2020,417851,0.05357085168361664,0,1,0,0,0.13312432169914246,0.07955347746610641
0,0,0,90,GK,Aston Villa,Sheffield United,1,0,2020-09-21,14104,2020,416903,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14,14094,2020,415300,0,0,0,0,0,0.047630708664655685,0.047630708664655685
0,0,0,90,GK,Everton,Bournemouth,1,3,2020-07-26,12019,2019,411336,0.03599727526307106,0,1,0,0,0.08704568445682526,0.051048412919044495
0,0,0,90,GK,Bournemouth,Southampton,0,2,2020-07-19,12004,2019,409753,0,0,0,0,0,0,0
0,0,0,90,GK,Manchester City,Bournemouth,2,1,2020-07-15,11999,2019,408669,0,0,0,0,0,0.04039515554904938,0.04039515554904938
0,0,0,90,GK,Bournemouth,Leicester,4,1,2020-07-12,11984,2019,408197,0,0,0,0,0,0,0
0,0,0,90,GK,Bournemouth,Tottenham,0,0,2020-07-09,11975,2019,407021,0,0,0,0,0,0,0
0,0,0,90,GK,Manchester United,Bournemouth,5,2,2020-07-04,11967,2019,405138,0,0,0,0,0,0,0
0,0,0,90,GK,Bournemouth,Newcastle United,1,4,2020-07-01,11955,2019,404373,0,0,0,0,0,0.06730600446462631,0.06730600446462631
0,0,0,90,GK,Wolverhampton Wanderers,Bournemouth,1,0,2020-06-24,11947,2019,402379,0,0,0,0,0,0,0
0,0,0,90,GK,Bournemouth,Crystal Palace,0,2,2020-06-20,11942,2019,401448,0,0,0,0,0,0,0
0,0,0,90,GK,Liverpool,Bournemouth,2,1,2020-03-07,11928,2019,387630,0,0,0,0,0,0,0
0,0,0,90,GK,Bournemouth,Chelsea,2,2,2020-02-29,11914,2019,387479,0,0,0,0,0,0,0
0,0,0,90,GK,Burnley,Bournemouth,3,0,2020-02-22,11907,2019,387220,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Bournemouth,2,1,2020-02-09,11900,2019,386918,0,0,0,0,0,0,0
0,0,0,90,GK,Bournemouth,Aston Villa,2,1,2020-02-01,11883,2019,386716,0,0,0,0,0,0,0
0,0,0,90,GK,Bournemouth,Brighton,3,1,2020-01-21,11878,2019,386335,0,0,0,0,0,0.0944080576300621,0.0944080576300621
0,0,0,90,GK,Norwich,Bournemouth,1,0,2020-01-18,11869,2019,386130,0,0,0,0,0,0,0
0,0,0,90,GK,West Ham,Bournemouth,4,0,2020-01-01,11843,2019,385616,0,0,0,0,0,0.09948965907096863,0.09948965907096863
0,0,0,90,GK,Brighton,Bournemouth,2,0,2019-12-28,11834,2019,372685,0,0,0,0,0,0.12189140170812607,0.12189140170812607
0,0,0,90,GK,Bournemouth,Arsenal,1,1,2019-12-26,11824,2019,372422,0,0,0,0,0,0.034685321152210236,0.034685321152210236
0,0,0,90,GK,Bournemouth,Burnley,0,1,2019-12-21,11814,2019,371425,0,0,0,0,0,0,0
0,0,0,90,GK,Chelsea,Bournemouth,0,1,2019-12-14,11805,2019,369755,0,0,0,0,0,0,0
0,0,0,90,GK,Bournemouth,Liverpool,0,3,2019-12-07,11794,2019,368328,0,0,0,0,0,0,0
0,0,0,90,GK,Crystal Palace,Bournemouth,1,0,2019-12-03,11791,2019,367428,0,0,0,0,0,0.026153910905122757,0.026153910905122757
0,0,0,90,GK,Tottenham,Bournemouth,3,2,2019-11-30,11779,2019,366248,0,0,0,0,0,0.014831867069005966,0.014831867069005966
0,0,0,90,GK,Bournemouth,Wolverhampton Wanderers,1,2,2019-11-23,11765,2019,364656,0,0,0,0,0,0,0
0,0,0,90,GK,Newcastle United,Bournemouth,2,1,2019-11-09,11756,2019,363203,0,0,0,0,0,0.017556287348270416,0.017556287348270416
0,0,0,90,GK,Bournemouth,Manchester United,1,0,2019-11-02,11745,2019,361248,0,0,0,0,0,0.09682872146368027,0.09682872146368027
0,0,0,90,GK,Watford,Bournemouth,0,0,2019-10-26,11741,2019,359433,0,0,0,0,0,0.4093353748321533,0.4093353748321533
0,0,0,90,GK,Bournemouth,Norwich,0,0,2019-10-19,11724,2019,357918,0,0,0,0,0,0.07121310383081436,0.07121310383081436
0,0,0,90,GK,Arsenal,Bournemouth,1,0,2019-10-06,11722,2019,356929,0,0,0,0,0,0,0
0,0,0,90,GK,Bournemouth,West Ham,2,2,2019-09-28,11707,2019,354581,0,0,0,0,0,0,0
0,0,0,90,GK,Southampton,Bournemouth,1,3,2019-09-20,11693,2019,351920,0.49542611837387085,1,1,0,0,0.5451741218566895,0.04974799603223801
0,0,0,90,GK,Bournemouth,Everton,3,1,2019-09-15,11690,2019,349621,0,0,0,0,0,0,0
0,0,0,90,GK,Leicester,Bournemouth,3,1,2019-08-31,11677,2019,347496,0,0,0,0,0,0.018161926418542862,0.018161926418542862
0,0,0,90,GK,Bournemouth,Manchester City,1,3,2019-08-25,11671,2019,344480,0,0,0,0,0,0.37376928329467773,0.37376928329467773
0,0,0,90,GK,Aston Villa,Bournemouth,1,2,2019-08-17,11654,2019,341826,0,0,0,0,0,0.049129318445920944,0.049129318445920944
0,0,0,90,GK,Bournemouth,Sheffield United,1,1,2019-08-10,11645,2019,341208,0,0,0,0,0,0,0
