id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
6055,Phil Foden,8,616,3,2.500133477151394,1,2.182237558066845,15,11,0,0,F S,Manchester City,3,2.500133477151394,5.549512103199959,2.1575695797801018
7698,Leandro Trossard,12,1053,3,2.8620351403951645,1,1.4714123010635376,33,19,1,0,F M,Brighton,2,2.100866287946701,3.9762786850333214,1.1470928993076086
7768,Mason Mount,9,513,3,2.2829923257231712,2,2.8114179065451026,16,11,0,0,M S,Chelsea,2,1.5218235477805138,5.185841500759125,1.8868619352579117
8865,Ollie Watkins,10,820,3,3.6067161709070206,0,0.20612094551324844,24,6,2,0,F S,Aston Villa,3,3.6067161709070206,4.209899593144655,0.6253936290740967
314,Ilkay Gündogan,8,687,2,3.0548685789108276,0,1.863181583583355,18,14,1,0,M,Manchester City,2,3.0548685789108276,6.987264581024647,2.8614425994455814
343,Pierre-Emile Højbjerg,12,1080,2,0.6783183272928,1,0.46037953346967697,8,5,1,0,M,Tottenham,2,0.6783183272928,5.424275256693363,4.373185731470585
447,Kevin De Bruyne,8,459,2,1.3255742620676756,0,1.8828656412661076,17,16,0,0,M S,Manchester City,2,1.3255742620676756,3.9172741807997227,2.1852948162704706
556,Marcus Rashford,5,177,2,1.0583239123225212,0,0,6,0,0,0,M S,Manchester United,2,1.0583239123225212,1.3610231578350067,0.3225948214530945
558,Jesse Lingard,6,52,2,0.4499212484806776,0,0.0710409414023161,3,2,0,0,S,Manchester United,2,0.4499212484806776,0.6278015822172165,0.13382072001695633
618,Raheem Sterling,10,453,2,3.047923918813467,0,0.7193366959691048,16,8,0,0,F S,Manchester City,2,3.047923918813467,5.069182351231575,1.447329092770815
750,Riyad Mahrez,9,275,2,2.2082976903766394,1,1.5168684171512723,15,8,0,0,F S,Manchester City,2,2.2082976903766394,4.743685472756624,1.2427360992878675
751,N&#039;Golo Kanté,8,507,2,0.5408274102956057,0,0.6015024725347757,5,4,1,0,M S,Chelsea,2,0.5408274102956057,3.822705503553152,2.7295265309512615
843,James Ward-Prowse,10,882,2,1.8584549594670534,0,0.792745441198349,13,20,2,1,M,Southampton,0,0.33611725829541683,3.5274440981447697,3.0615587551146746
1654,Ben Mee,9,810,2,1.9650872759521008,0,0.025418957695364952,10,2,1,0,D,Burnley,2,1.9650872759521008,1.2834258247166872,1.2706604273989797
1726,Abdoulaye Doucouré,8,720,2,1.1012633293867111,4,1.541909284889698,14,9,3,0,M,Everton,2,1.1012633293867111,4.401543408632278,2.0069319922477007
1776,Jarrod Bowen,12,1046,2,4.170168014243245,4,2.3576979991048574,30,19,1,0,F M,West Ham,2,4.170168014243245,7.669842578470707,2.6565157901495695
1822,Antonio Rüdiger,11,990,2,0.8720723949372768,0,0.4757505673915148,16,8,2,0,D,Chelsea,2,0.8720723949372768,7.976747013628483,7.584501080214977
2381,Rodrigo,10,773,2,1.7794918231666088,0,1.7138584814965725,20,18,4,0,F M,Leeds,1,1.0183229632675648,4.086857583373785,1.7924164906144142
2496,Rodri,10,900,2,0.2979077771306038,0,0.39407668076455593,11,8,2,0,M,Manchester City,2,0.2979077771306038,8.550694942474365,8.21986037492752
2662,Christian Pulisic,3,112,2,1.5017609596252441,0,0.031683437526226044,4,1,0,0,M S,Chelsea,2,1.5017609596252441,1.688883125782013,0.1554387155920267
4419,Adam Armstrong,11,878,2,3.023679431527853,2,1.48705642670393,33,10,0,0,F S,Southampton,2,3.023679431527853,4.680587254464626,0.47234570048749447
5220,Kai Havertz,11,639,2,3.045953329652548,0,0.6378343254327774,20,2,0,0,F M S,Chelsea,2,3.045953329652548,6.237274616956711,2.7053947523236275
5247,Naby Keita,7,373,2,0.5687986500561237,1,1.0281442552804947,8,5,0,0,M S,Liverpool,2,0.5687986500561237,4.221977103501558,2.9691901206970215
5543,Gabriel Jesus,10,777,2,2.747178867459297,5,2.2911892235279083,20,17,0,0,F S,Manchester City,2,2.747178867459297,6.410409301519394,2.6177614219486713
5786,Yoane Wissa,4,45,2,0.6258707866072655,0,0,3,0,0,0,S,Brentford,2,0.6258707866072655,0.5441526770591736,0
6026,Richarlison,8,648,2,1.895696016959846,1,1.223989475518465,13,8,5,0,F M S,Everton,2,1.895696016959846,3.321882128715515,1.3832613676786423
6441,Ferrán Torres,4,308,2,2.512166380882263,1,0.021644435822963715,13,1,0,0,F,Manchester City,2,2.512166380882263,2.4304773956537247,1.177093531936407
6552,Bryan Mbeumo,11,934,2,3.947358403354883,0,0.9843361563980579,25,13,1,0,F,Brentford,2,3.947358403354883,6.582030676305294,2.3849835358560085
6615,Trevoh Chalobah,7,541,2,0.5948829855769873,0,0.04631999880075455,3,1,0,0,D S,Chelsea,2,0.5948829855769873,3.4452653229236603,3.425093710422516
7700,Che Adams,9,639,2,1.433217503130436,1,1.1651359982788563,14,10,0,0,F M S,Southampton,2,1.433217503130436,2.4300323016941547,0.12789214961230755
7723,John McGinn,11,939,2,0.46049276180565357,1,1.6039818823337555,17,17,4,0,M,Aston Villa,2,0.46049276180565357,3.2776748966425657,1.6319236177951097
8379,Alexis Mac Allister,10,271,2,1.8634426863864064,1,0.2041288986802101,10,4,1,0,M S,Brighton,1,1.1022738488391042,2.323353238403797,1.74954401422292
8384,Armando Broja,8,280,2,1.367192566394806,0,0.06135417893528938,10,1,0,0,F S,Southampton,2,1.367192566394806,1.3899366408586502,0.24995732214301825
9679,Rico Henry,12,1050,2,1.1104581896215677,0,0.46965119801461697,5,8,1,0,D M,Brentford,2,1.1104581896215677,2.617371778935194,1.1730631720274687
65,Timo Werner,7,386,1,2.1008713617920876,1,0.08540495112538338,11,2,1,0,F M S,Chelsea,1,2.1008713617920876,2.7404795214533806,0.6172326952219009
87,Joelinton,11,591,1,1.0201428905129433,1,0.47085876390337944,14,8,2,0,F M S,Newcastle United,1,1.0201428905129433,2.373561806976795,1.0822408348321915
484,Divock Origi,2,8,1,0.09603939205408096,0,0,2,0,0,0,S,Liverpool,1,0.09603939205408096,0.1579277664422989,0.06188836693763733
500,Alex Iwobi,10,534,1,1.099960407242179,1,1.4320501200854778,11,9,0,0,M S,Everton,1,1.099960407242179,3.340122662484646,1.7853488400578499
501,Danny Welbeck,4,247,1,0.4942658171057701,0,0.08771885186433792,4,1,0,0,F M S,Brighton,1,0.4942658171057701,0.574360653758049,0.048503877595067024
528,Angelo Ogbonna,11,921,1,0.6117199659347534,0,0,3,0,1,0,D,West Ham,1,0.6117199659347534,1.006217548623681,0.9552079532295465
534,Aaron Cresswell,12,1080,1,0.38762447983026505,1,1.27179304510355,8,16,0,0,D,West Ham,1,0.38762447983026505,4.162749409675598,3.629713451489806
553,Anthony Martial,6,193,1,1.0657398700714111,0,0,4,0,0,0,F M S,Manchester United,1,1.0657398700714111,1.575853519141674,1.1580424308776855
605,Jordan Henderson,11,837,1,0.5841668378561735,2,1.9791492652148008,11,15,1,0,M S,Liverpool,1,0.5841668378561735,8.606141060590744,6.52558658644557
620,Kelechi Iheanacho,11,424,1,0.9090874046087265,2,1.3160168901085854,11,8,0,0,F S,Leicester,1,0.9090874046087265,3.3903813380748034,1.257813312113285
645,Dele Alli,8,515,1,0.9362772554159164,0,0,3,0,1,0,M S,Tottenham,0,0.1751084178686142,0.8785725440829992,0.703464126214385
647,Harry Kane,11,913,1,2.773255627602339,1,1.8339338451623917,25,7,2,0,F M S,Tottenham,1,2.773255627602339,4.528054505586624,0.37955096177756786
675,Jack Grealish,9,754,1,1.741418331861496,2,2.4180114828050137,15,26,1,0,F M,Manchester City,1,1.741418331861496,7.7841482385993,4.176694430410862
753,Marc Albrighton,4,278,1,0.0595482662320137,0,0.13681852351874113,1,3,1,0,D M S,Leicester,1,0.0595482662320137,1.2586503475904465,1.101039119064808
757,Jeffrey Schlupp,9,190,1,0.3373511638492346,0,0.612201239913702,7,3,0,0,F M S,Crystal Palace,1,0.3373511638492346,0.8061866499483585,0.09569889307022095
766,Jamaal Lascelles,9,810,1,0.8430457888171077,0,0.1378253884613514,9,3,4,0,D,Newcastle United,1,0.8430457888171077,0.6861976720392704,0.6861976720392704
822,Patrick Bamford,5,438,1,1.8465128019452095,2,0.39914455357939005,15,3,1,0,F,Leeds,1,1.8465128019452095,2.5039670076221228,0.4154012054204941
935,Kurt Zouma,8,720,1,0.47698749601840973,0,0,2,0,1,0,D,West Ham,1,0.47698749601840973,1.8138949237763882,1.8138949237763882
1017,Matej Vydra,10,211,1,0.9919470846652985,1,0.10483647882938385,9,2,0,0,F S,Burnley,1,0.9919470846652985,1.0712186098098755,0.06688114255666733
1024,Tyrone Mings,11,936,1,0.7615667469799519,1,0.16060663759708405,9,2,4,0,D S,Aston Villa,1,0.7615667469799519,2.480204164981842,2.253791131079197
1042,Tom Davies,5,148,1,1.0068475678563118,0,0,6,0,0,0,M S,Everton,1,1.0068475678563118,1.2285461034625769,0.41930728405714035
1078,Sergi Canos,12,1011,1,1.156730093061924,2,1.368596438318491,15,8,3,0,D M,Brentford,1,1.156730093061924,3.0975690111517906,1.3335872739553452
1123,Juraj Kucka,10,859,1,0.8348960997536778,0,0.12615324556827545,20,3,2,1,M,Watford,1,0.8348960997536778,2.6988281700760126,2.09897967427969
1389,Jorginho,11,818,1,0.8743288666009903,1,1.046806836500764,4,9,0,0,M S,Chelsea,0,0.11316000670194626,7.087423708289862,6.520684894174337
1621,Marcos Alonso,6,537,1,0.9884934164583683,1,0.8740876093506813,11,12,2,0,D,Chelsea,1,0.9884934164583683,4.313618406653404,3.376104585826397
1652,Matthew Lowton,12,1080,1,0.6885208766907454,2,1.545659238472581,6,10,1,0,D,Burnley,1,0.6885208766907454,2.711182340979576,2.165722059085965
1653,Michael Keane,12,1080,1,0.8401201581582427,2,1.2929192706942558,10,6,0,0,D,Everton,1,0.8401201581582427,1.9319941252470016,1.4016480892896652
1665,James Tarkowski,12,1080,1,1.9075539838522673,2,0.11782332509756088,10,2,5,0,D,Burnley,1,1.9075539838522673,2.2835009833797812,2.227045156992972
1719,Javier Manquillo,7,597,1,0.29748614877462387,2,0.4584317207336426,2,3,2,0,D,Newcastle United,1,0.29748614877462387,1.3671432733535767,0.6213398203253746
1746,Jeff Hendrick,2,56,1,0.017747625708580017,0,0,1,0,0,0,S,Newcastle United,1,0.017747625708580017,0.13804316148161888,0.12029553577303886
1791,Trent Alexander-Arnold,10,876,1,0.961856922134757,6,5.364509300328791,20,34,1,0,D,Liverpool,1,0.961856922134757,9.636085644364357,5.257673166692257
2163,Diego Llorente,8,640,1,0.6425634361803532,0,0.028714356943964958,4,1,2,0,D,Leeds,1,0.6425634361803532,0.3216252103447914,0.3216252103447914
2203,Emiliano Buendía,10,635,1,0.6801673527806997,1,1.264462262392044,9,14,1,0,F M S,Aston Villa,1,0.6801673527806997,2.197550432756543,0.5212284177541733
2254,Mateo Kovacic,9,706,1,1.3069680202752352,5,1.8889158945530653,12,13,1,0,M S,Chelsea,1,1.3069680202752352,6.771622624248266,5.261471308767796
2328,Thomas Partey,8,633,1,1.3597626173868775,0,0.18548911809921265,17,4,2,0,M S,Arsenal,1,1.3597626173868775,1.5141220204532146,1.3096103630959988
2498,Aymeric Laporte,9,741,1,1.0657547488808632,0,0.06046365760266781,11,2,4,1,D,Manchester City,1,1.0657547488808632,6.96862605959177,6.877166206017137
2517,Martin Odegaard,10,564,1,0.22294767200946808,0,0.3887884058058262,4,9,1,0,M S,Arsenal,1,0.22294767200946808,2.068033527582884,1.7153259925544262
3277,Alexandre Lacazette,7,339,1,0.41231951117515564,0,0.31176459416747093,4,7,0,0,F M S,Arsenal,1,0.41231951117515564,1.043421059846878,0.590471800416708
3288,Thiago Silva,9,730,1,0.2736504524946213,0,0.18129038996994495,6,4,1,0,D S,Chelsea,1,0.2736504524946213,7.672651038039476,7.642784938681871
3294,Edinson Cavani,5,204,1,1.5303069557994604,0,0.018983839079737663,7,1,0,0,F S,Manchester United,1,1.5303069557994604,1.1939427386969328,0.3247203826904297
3420,Fabinho,8,655,1,0.7260558344423771,1,0.44522764533758163,8,3,3,0,M S,Liverpool,1,0.7260558344423771,3.823335712775588,3.6314630080014467
3491,Romain Saiss,12,1038,1,2.078878561966121,0,0.21051678620278835,7,3,3,0,D,Wolverhampton Wanderers,1,2.078878561966121,3.179629310965538,3.0486569739878178
4381,Mateusz Klich,8,628,1,1.29995933547616,1,0.4739847853779793,15,13,0,0,M,Leeds,1,1.29995933547616,2.4698928520083427,0.8637745790183544
5221,Leon Bailey,7,305,1,0.8613908402621746,2,0.14306843280792236,11,3,1,0,F M S,Aston Villa,1,0.8613908402621746,1.0894293040037155,0.28906647115945816
5264,Caglar Söyüncü,12,1060,1,0.8314177542924881,0,0,4,0,2,0,D,Leicester,1,0.8314177542924881,2.127236880362034,2.127236880362034
5553,Declan Rice,12,1080,1,0.3168801674619317,3,0.9347369559109211,8,12,4,0,M,West Ham,1,0.3168801674619317,6.097564861178398,5.407008104026318
5595,Daniel James,11,792,1,2.6808917969465256,1,0.8002895712852478,24,6,0,0,F M S,"Leeds,Manchester United",1,2.6808917969465256,3.2522906959056854,0.5005626156926155
5612,Anwar El Ghazi,7,349,1,0.9509663004428148,0,0.19257690757513046,7,4,2,0,F M S,Aston Villa,0,0.1897974293678999,0.44361102022230625,0.17171779088675976
5613,Gabriel,9,810,1,0.41184802539646626,0,0.06363057345151901,7,2,1,0,D,Arsenal,1,0.41184802539646626,1.13976548332721,1.13976548332721
5962,Tanguy NDombele Alvaro,7,414,1,0.5444412399083376,0,0.49708530120551586,9,3,1,0,M S,Tottenham,1,0.5444412399083376,2.113325856626034,1.3760357573628426
6030,Zanka,7,424,1,0.1421728879213333,0,0.07679279521107674,2,2,2,0,D S,Brentford,1,0.1421728879213333,1.5797668248414993,1.5567027367651463
6047,Shane Duffy,11,990,1,0.5769685097038746,0,0.019749151542782784,16,1,4,0,D,Brighton,1,0.5769685097038746,2.226205276325345,2.2064561247825623
6062,Isaac Hayden,10,840,1,0.15239262208342552,0,0.05937807820737362,3,2,3,0,D M,Newcastle United,1,0.15239262208342552,0.9948621895164251,0.9288123603910208
6063,Jacob Murphy,10,490,1,0.8036719411611557,1,0.6519883424043655,10,4,2,0,D S,Newcastle United,1,0.8036719411611557,1.7782860361039639,0.48325749952346087
6424,Ben Johnson,6,451,1,0.10154139157384634,0,0.11288037337362766,3,3,0,0,D S,West Ham,1,0.10154139157384634,1.4924902161583304,1.315440360456705
6456,Callum Hudson-Odoi,6,490,1,1.1230297349393368,0,1.9025925938040018,8,12,0,0,D F M,Chelsea,1,1.1230297349393368,4.220565237104893,1.7300909087061882
6665,Curtis Jones,5,327,1,0.27353628911077976,1,0.19080261327326298,6,2,0,0,M S,Liverpool,1,0.27353628911077976,1.623631240800023,1.1592923402786255
6681,Harvey Barnes,10,721,1,1.6589208412915468,1,0.5665360726416111,21,7,2,0,F M S,Leicester,1,1.6589208412915468,3.1161882802844048,1.4036143645644188
6817,Fred,9,770,1,0.16999488230794668,0,0.20844426471740007,3,7,4,0,M,Manchester United,1,0.16999488230794668,2.3300608843564987,2.0972080007195473
6818,James Maddison,12,668,1,1.1491107326000929,0,1.1115326974540949,15,7,0,0,F M S,Leicester,1,1.1491107326000929,2.402572203427553,0.5870358794927597
6851,Conor Coady,12,1078,1,0.7694963421672583,0,0,4,0,1,0,D,Wolverhampton Wanderers,1,0.7694963421672583,2.4501493126153946,2.4501493126153946
6853,Rúben Neves,12,902,1,0.4899349445477128,0,1.2091211434453726,17,13,4,0,M S,Wolverhampton Wanderers,1,0.4899349445477128,4.5078196078538895,3.482839822769165
6859,Kortney Hause,4,263,1,0.05562687665224075,0,0,1,0,0,0,D S,Aston Villa,1,0.05562687665224075,0.6710757873952389,0.6710757873952389
6894,Mohamed Elyounoussi,10,749,1,3.002028699964285,0,0.6768552381545305,22,9,1,0,M S,Southampton,1,3.002028699964285,4.2301705703139305,1.146293941885233
6954,Juan Camilo Hernández,9,384,1,0.48864046297967434,1,0.6381204957142472,10,10,0,0,F M S,Watford,1,0.48864046297967434,1.5033331336453557,0.814836616627872
7069,Saman Ghoddos,7,244,1,0.6922268867492676,1,0.8840639647096395,7,4,2,0,F M S,Brentford,1,0.6922268867492676,2.7736824359744787,1.3198795560747385
7078,Sean Longstaff,11,729,1,0.571487725712359,0,0.1460413560271263,10,4,1,0,M S,Newcastle United,1,0.571487725712359,2.178831921890378,1.6216421630233526
7083,Christian Nørgaard,12,1071,1,3.1398942321538925,1,1.1140579795464873,15,6,4,0,M,Brentford,1,3.1398942321538925,4.220932892523706,1.9983327751979232
7187,Sergio Reguilón,11,958,1,1.1467045657336712,2,0.8869107272475958,6,11,1,0,D,Tottenham,1,1.1467045657336712,3.2081586699932814,2.109955148771405
7322,Bukayo Saka,12,907,1,2.387173419818282,2,1.7310147732496262,20,19,1,0,M S,Arsenal,1,2.387173419818282,4.470726016908884,1.2316104397177696
7332,Max Kilman,12,1080,1,1.0124607160687447,0,0.027539663948118687,8,2,2,0,D,Wolverhampton Wanderers,1,1.0124607160687447,2.8124948740005493,2.759524032473564
7470,Mathias Normann,8,679,1,0.6000791396945715,1,0.4558039531111717,16,6,4,0,M,Norwich,1,0.6000791396945715,0.8461541179567575,0.33815137296915054
7603,Marc Guehi,12,1080,1,1.1501384312286973,0,0.1185123547911644,7,1,1,0,D,Crystal Palace,1,1.1501384312286973,3.5428523626178503,3.5139073338359594
7690,Grant Hanley,11,989,1,0.25020068511366844,0,0.2979576885700226,5,4,1,0,D,Norwich,1,0.25020068511366844,0.6637307433411479,0.5720900325104594
8239,Takumi Minamino,3,17,1,0.9159120321273804,0,0,1,0,1,0,S,Liverpool,1,0.9159120321273804,1.0553853437304497,0.1394733116030693
8272,João Pedro,7,176,1,0.4260662719607353,1,0.663394964300096,6,5,1,0,M S,Watford,1,0.4260662719607353,1.8749255081638694,1.3520582281053066
8288,Tomas Soucek,12,1070,1,2.1095091365277767,1,0.3322051391005516,20,5,2,0,M,West Ham,1,2.1095091365277767,3.4130851924419403,1.9431189224123955
8716,Luke Ayling,5,450,1,0.14844409748911858,0,0.010402009822428226,4,1,0,0,D M,Leeds,1,0.14844409748911858,1.1970316302031279,1.0804513841867447
8821,Donny van de Beek,3,52,1,0.6744329929351807,0,0.3933870494365692,1,3,0,0,S,Manchester United,1,0.6744329929351807,1.568616360425949,0.5554127991199493
8864,Matthew Cash,12,1070,1,0.5512409945949912,0,1.3131160214543343,13,5,3,0,D M,Aston Villa,1,0.5512409945949912,3.8149994779378176,2.482216803357005
8941,Jacob Ramsey,11,595,1,0.4870568960905075,0,0.25759783759713173,11,6,2,0,M S,Aston Villa,1,0.4870568960905075,1.8453697487711906,1.3401236459612846
9512,Valentino Livramento,12,1078,1,0.28743016719818115,0,1.1962818605825305,6,10,1,0,D,Southampton,1,0.28743016719818115,3.518829185515642,2.334049867466092
9678,Ethan Pinnock,12,990,1,0.9592469381168485,1,1.4826290495693684,8,8,0,0,D,Brentford,1,0.9592469381168485,3.432551059871912,2.1126012466847897
9680,Vitaly Janelt,9,682,1,1.3005285151302814,0,0.5028717294335365,7,9,1,0,M S,Brentford,1,1.3005285151302814,2.8294253200292587,1.270175788551569
9734,Enock Mwepu,6,260,1,0.5621130652725697,0,0.05208665505051613,3,1,1,0,M S,Brighton,1,0.5621130652725697,1.1897780373692513,0.5854329913854599
9738,Patson Daka,4,90,1,1.2210063487291336,1,1.0885666012763977,6,2,0,0,S,Leicester,1,1.2210063487291336,1.7482317686080933,0.39515114203095436
9833,Andrew Omobamidele,4,290,1,0.08119937032461166,0,0,1,0,1,0,D S,Norwich,1,0.08119937032461166,0.11606411822140217,0.11606411822140217
9948,Michael Olise,8,168,1,0.2980472482740879,2,1.6271690800786018,5,6,2,0,M S,Crystal Palace,1,0.2980472482740879,2.563116803765297,2.198395173996687
62,Lukas Rupp,7,243,0,0.13103204499930143,0,0.08615022897720337,6,1,0,0,M S,Norwich,0,0.13103204499930143,0.5979952868074179,0.5075483229011297
76,Fabian Schär,3,254,0,0.01735330931842327,0,0.4006747603416443,1,1,2,0,D,Newcastle United,0,0.01735330931842327,0.693120326846838,0.6757670156657696
111,Jannik Vestergaard,7,380,0,0.03875558450818062,0,0.06727154552936554,1,1,1,0,D S,Leicester,0,0.03875558450818062,1.8302377723157406,1.8302377723157406
181,Bernd Leno,3,270,0,0,0,0,0,0,0,0,GK,Arsenal,0,0,0.09702771157026291,0.09702771157026291
200,Andreas Christensen,8,720,0,0.5346410237252712,0,0.12031918577849865,2,4,1,0,D,Chelsea,0,0.5346410237252712,3.6128591261804104,3.6128591261804104
204,Granit Xhaka,4,298,0,0.07436886429786682,0,0.07541576027870178,2,3,0,1,M,Arsenal,0,0.07436886429786682,1.3900807201862335,1.2592826336622238
229,Thiago Alcántara,6,269,0,0.7378484904766083,1,0.8627141304314137,8,7,0,0,M S,Liverpool,0,0.7378484904766083,2.7393251061439514,1.9193208338692784
239,Pascal Groß,9,710,0,0.5021358132362366,2,1.3345235772430897,8,20,0,0,D M S,Brighton,0,0.5021358132362366,2.328039102256298,1.7533012852072716
