assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,16,0,0,0,0,13,0,1216,0,0,1,0.0,0,-4,35,39,44,False,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,11,0,0,0,0,14,0,1227,0,2,1,0.0,0,-17,40,57,44,True,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,18,0,0,0,0,15,0,1244,0,2,1,0.0,0,-6,46,52,44,False,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,17,0,0,0,0,16,0,1293,0,1,3,0.0,0,25,60,35,44,True,0
0,0,25,0,0.4,564,0.00,0.58,0.58,0.14,162,0,1,8.2,38.4,2022-12-26T17:30:00Z,11,2,0,0,0,0,17,0,1434,0,3,1,43.0,6,106,245,139,44,False,0
0,0,3,0,0.3,564,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,4,10,0,0,0,0,18,0,4248,0,1,2,0.0,1,2599,3027,428,44,True,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,4,0,0,0,0,19,0,4068,0,1,3,0.0,0,-130,477,607,44,False,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,0,20,0,3659,0,0,3,0.0,0,-464,395,859,44,False,0
0,0,6,1,25.8,564,0.23,0.23,0.00,1.59,207,0,0,3.6,8.2,2023-01-21T12:30:00Z,81,6,0,0,0,0,21,0,3562,1,0,0,2.0,2,-166,382,548,44,True,1
0,0,8,0,2.8,564,0.04,0.04,0.00,1.52,220,3,0,1.0,7.0,2023-02-04T15:00:00Z,76,20,0,0,0,0,22,0,3838,1,0,3,0.0,2,178,794,616,44,False,0
0,0,13,1,22.6,564,0.08,0.10,0.02,0.28,227,0,0,4.7,17.2,2023-02-13T20:00:00Z,89,8,0,0,0,0,23,0,4062,1,0,2,7.0,3,157,504,347,44,True,0
0,0,1,0,1.0,564,0.01,0.03,0.02,1.51,237,0,0,0.8,3.2,2023-02-18T17:30:00Z,58,15,0,0,0,0,24,0,9706,1,2,0,4.0,1,5430,5816,386,44,False,0
0,0,5,0,0.3,564,0.00,0.00,0.00,0.00,242,0,0,0.4,4.0,2023-02-25T19:45:00Z,6,7,0,0,0,0,25,0,35147,0,0,0,0.0,1,22390,24959,2569,44,False,0
0,0,6,1,1.9,564,0.04,0.18,0.14,0.93,67,0,0,2.4,3.4,2023-03-01T20:00:00Z,78,20,0,0,0,0,25,0,35147,1,0,2,19.0,2,22390,24959,2569,44,True,1
0,0,5,0,0.8,564,0.00,0.00,0.00,0.00,256,0,0,0.6,4.8,2023-03-05T16:30:00Z,12,14,0,0,0,0,26,0,26865,0,0,7,0.0,1,-5317,1416,6733,44,True,0
0,0,7,0,4.2,564,0.05,0.08,0.03,0.83,261,1,0,0.6,0.2,2023-03-11T12:30:00Z,87,3,0,0,0,0,27,0,18865,1,0,1,2.0,2,-7968,883,8851,44,False,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,287,0,0,0.0,0.0,2023-04-01T11:30:00Z,0,13,0,0,0,0,29,0,7947,0,1,4,0.0,0,-5011,39,5050,44,False,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-04-04T19:00:00Z,0,6,0,0,0,0,29,0,7947,0,0,0,0.0,0,-5011,39,5050,44,False,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2023-04-09T15:30:00Z,0,1,0,0,0,0,30,0,6979,0,2,2,0.0,0,-1207,33,1240,44,True,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,11,0,0,0,0,31,0,6327,0,6,1,0.0,0,-663,18,681,44,False,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,16,0,0,0,0,32,0,5609,0,2,3,0.0,0,-677,14,691,44,True,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,326,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,19,0,0,0,0,33,0,5414,0,2,1,0.0,0,-248,14,262,43,False,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,338,0,0,0.0,0.0,2023-04-30T15:30:00Z,0,18,0,0,0,0,34,0,5111,0,3,4,0.0,0,-282,13,295,43,True,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,9,0,0,0,0,34,0,5111,0,0,1,0.0,0,-282,13,295,43,True,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2023-05-06T16:30:00Z,0,4,0,0,0,0,35,0,4890,0,0,1,0.0,0,-247,22,269,43,True,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2023-05-15T19:00:00Z,0,10,0,0,0,0,36,0,4729,0,3,0,0.0,0,-163,12,175,43,False,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,364,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,2,0,0,0,0,37,0,4631,0,1,1,0.0,0,-102,17,119,43,True,0
0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,17,0,0,0,0,38,0,4553,0,4,4,0.0,0,-71,29,100,43,False,0
